id,name,created_at,advertisers_entities.id,entities.short_name,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
6373a62d-2935-42ab-9b7f-cfb56201f030,Nicolas Meyer,2023-02-11T10:53:51.528Z,f2155d17-2034-49f6-af13-00c630e30996,AND,Germany,de,102118759383257,Nicolas Meyer,Facebook
61768838-bbaa-434f-a963-0711339f4703,Philipp Heimerl,2023-02-11T10:53:51.914Z,43ca657f-673c-459e-a8a3-a73df3e80c27,SPD,Germany,de,1197376893651624,Philipp Heimerl,Facebook
ea0ecfb8-440c-4236-9a84-2e56c7392085,Jugendparlament Leipzig,2023-02-11T10:53:52.011Z,99212426-41f7-43dc-88be-1c7a7a32ec59,AND,Germany,de,234148153281005,Jugendparlament Leipzig,Facebook
4767b51c-c5c0-42d3-8174-f125954f2e18,Oliver Urban - OBM für Borna,2023-02-11T10:53:52.128Z,e3e26693-1460-4dde-9ebe-f7c2a0401fe2,AND,Germany,de,107306711945534,Oliver Urban - OBM für Borna,Facebook
fce5bf15-03f5-4add-a9f1-87cc03c75b16,David Jahn,2023-02-11T10:53:52.377Z,6c02c147-20dd-433c-9ddf-1606b2a217ec,FDP,Germany,de,108742605444161,David Jahn,Facebook
e692047d-0dd0-4491-bbc8-1c505c0cf881,Ministerium für Bildung und Kultur (Saarland),2023-02-12T10:53:57.851Z,784432f9-d0ec-49c7-9e99-e3ac6b763d41,Sta,Germany,de,130474463763840,Ministerium für Bildung und Kultur (Saarland),Facebook
48cef859-df93-4017-8b89-6d00a9c65d4a,Fabian T. Albrecht,2023-02-12T10:53:58.097Z,1c768ba0-e7a6-4e61-901e-f54831800a6c,CDU,Germany,de,100731962884634,Fabian T. Albrecht,Facebook
f78f655d-c186-48b0-99ee-0de3b0b83eb6,Frank Grobe,2023-02-13T10:54:16.890Z,eab9c095-6f61-4057-b3aa-969aede8390a,AfD,Germany,de,2062817733989885,Frank Grobe,Facebook
602cca37-7dee-4644-ab03-f1608ed40a80,CDU Wismar,2023-04-10T10:53:46.892Z,5c3b7a23-aa61-4d93-96b9-99ecdd0ddfb8,CDU,Germany,de,506427349477470,CDU Wismar,Facebook
eba96614-7be4-40dd-bf0f-be7d778f3b89,SPD Neheim-Hüsten,2023-04-09T10:54:14.366Z,971886c1-3820-45b8-894c-09f438481eb2,SPD,Germany,de,1033027210109063,SPD Neheim-Hüsten,Facebook
e39c2b11-5486-4766-8229-32400af8425a,CDU Bad Schwartau,2023-05-07T06:53:28.146Z,2ee5f756-05e1-4ba2-887e-cd94573e27ad,CDU,Germany,de,136522623183126,CDU Bad Schwartau,Facebook
